id,name,phone,o,u,k,d,addr,content,x y,url
2017101716313030,臺南市仁德區中洲里辦公處,06-2669740,老人福利,社團及據點,社區照顧關懷據點,仁德區,臺南市仁德區中洲里中生街300號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.25115, 22.9073071]",
2017101716313031,臺南市仁德區仁義社區發展協會,06-2796202,老人福利,社團及據點,社區照顧關懷據點,仁德區,臺南市仁德區仁義里仁義路130號之2,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.2557047, 22.968247]",http://sixstar.moc.gov.tw/blog/RY130
2017101716313032,臺南市仁德區仁德社區發展協會,06-2496517,老人福利,社團及據點,社區照顧關懷據點,仁德區,臺南市仁德區仁德里中正路二段1247號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.25128840000002, 22.9711977]",
2017101716313034,臺南市仁德區成功社區發展協會,06-2895962,老人福利,社團及據點,社區照顧關懷據點,仁德區,臺南市仁德區成功里保華路245號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.22609950000003, 22.9592709]",
2017101716313035,臺南市仁德區文賢里辦公處,06-2666418,老人福利,社團及據點,社區照顧關懷據點,仁德區,臺南市仁德區文賢里保安路二段481號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.2436725, 22.9371771]",http://sixstar.moc.gov.tw/blog/aog480
2017101716313036,臺南市仁德區保安里辦公處,06-3661605,老人福利,社團及據點,社區照顧關懷據點,仁德區,臺南市仁德區保安里文賢二街6號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.23579659999996, 22.92398]",
2017101716313037,臺南市仁德區後壁社區發展協會,06-2708569,老人福利,社團及據點,社區照顧關懷據點,仁德區,臺南市仁德區後壁里德南路18鄰68號3樓,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.25184430000002, 22.9486324]",
2017101716313039,臺南市六甲區七甲里辦公處,06-6994211,老人福利,社團及據點,社區照顧關懷據點,六甲區,臺南市六甲區七甲里七甲街89巷4號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.345426, 23.2216532]",
2017101716313040,臺南市北門區三慈社區發展協會,06-7850199 ,老人福利,社團及據點,社區照顧關懷據點,北門區,臺南市北門區三光里5鄰119號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.10984719999999, 23.2332276]",http://sixstar.moc.gov.tw/blog/santsz/communityAction.do?method=doCommunityView
2017101716313041,臺南市北門區永隆社區發展協會,06-7862235,老人福利,社團及據點,社區照顧關懷據點,北門區,臺南市北門區永隆里5鄰60-1號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.1170664, 23.276035]",
2017101716313042,臺南市北門區蚵寮社區發展協會,06-7863034 ,老人福利,社團及據點,社區照顧關懷據點,北門區,臺南市北門區保吉里349之1號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.12139780000007, 23.2845247]",http://sixstar.moc.gov.tw/blog/keliao94/communityAction.do?method=doCommunityView
2017101716313043,臺南市北門區錦湖里辦公處,06-7864990,老人福利,社團及據點,社區照顧關懷據點,北門區,臺南市北門區錦湖里91-5號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.16939419999994, 23.2968951]",http://sixstar.moc.gov.tw/blog/ab502002
2017101716313046,社團法人台南市北區大港社區發展協會　,06-2592114,老人福利,社團及據點,社區照顧關懷據點,北區,台南市北區大興街226巷50號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.19265300000006, 23.0117409]",http://sixstar.moc.gov.tw/blog/A704001
2017101716313048,臺南市北區中樓社區發展協會,06-2376813,老人福利,社團及據點,社區照顧關懷據點,北區,台南市北區開元路124號4樓,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.21906719999993, 23.0066457]",
120190620082601,社團法人臺南市開山歡喜協會,06-2130240,老人福利,長期照顧,C級巷弄長照站,中西區,臺南市中西區樹林街2段52號,關懷訪視、電話問安、共餐服務、健康促進、預防及延緩失能,"[120.21020069999997, 22.9863772]",
120191001093219,財團法人台南市基督教青年會社會福利慈善事業基金會附設臺南市私立東門社區式服務類長期照顧服務機構,06-2159728,老人福利,長期照顧,喘息服務單位,東區,701臺南市東區大同里002鄰大同路一段59號2-3樓,喘息服務,"[120.21141720000003, 22.9874733]",
120191001093325,臺南市私立永春居家長照機構,06-2631014,老人福利,長期照顧,喘息服務單位,南區,702臺南市南區明興里012鄰金華路一段84巷5號1樓,喘息服務,"[120.19147889999999, 22.9646036]",
202103081205046,臺南市白河長青養生協會,06-6855529,老人福利,學習成長,長青學苑,白河區,台南市白河區白河里中山路166-1號,提供高齡者進修及休閒所開設之短期課程,"[120.4172627, 23.3523657]",
2017101716313051,臺南市北區重興社區發展協會　,06-2355119,老人福利,社團及據點,社區照顧關懷據點,北區,台南市北區東豐路451巷169號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.21903759999998, 23.0034882]",http://sixstar.moc.gov.tw/blog/chongxing
2017101716313052,臺南市北區正覺社區發展協會,06-2822827,老人福利,社團及據點,社區照顧關懷據點,北區,台南市北區公園路769巷20弄5號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.21903759999998, 23.0034882]",http://sixstar.moc.gov.tw/blog/zhengjiao
2017101716313053,臺南市北區成功社區發展協會　,06-2525126,老人福利,社團及據點,社區照顧關懷據點,北區,台南市北區中華北路2段237之1號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.205557, 23.0216251]",http://sixstar.moc.gov.tw/blog/v237237
2017101716313057,臺南市左鎮區公舘社區發展協會,06-5730036,老人福利,社團及據點,社區照顧關懷據點,左鎮區,臺南市左鎮區岡林里31號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.4148094, 23.0071266]",
2017101716313058,臺南市左鎮區左中社區發展協會,06-5731254,老人福利,社團及據點,社區照顧關懷據點,左鎮區,臺南市左鎮區中正里171-3號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.40870799999993, 23.0567783]",
2017101716313059,臺南市左鎮區榮和里辦公處,06-5732282,老人福利,社團及據點,社區照顧關懷據點,左鎮區,臺南市左鎮區榮和里60-7號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.38820910000004, 23.0641568]",
120171101120231,臺南市中西區西賢里辦公處,06-2504254,老人福利,社團及據點,社區照顧關懷據點,中西區,臺南市中西區民權路4段470號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.173769, 22.999944]",
120190221145631,臺南市新化博愛關懷協會,06-5902517,老人福利,社團及據點,社區照顧關懷據點,新化區,臺南市新化區護國里中山路207號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.30996419999997, 23.0363287]",
120190619170724,財團法人台南市私立聖功社會福利慈善事業基金會(唪口里),06-2501957,老人福利,社團及據點,社區照顧關懷據點,新化區,臺南市新化區唪口里唪口106-3號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.2988617, 23.0471423]",
120190901233719,財團法人台南市私立聖功社會福利慈善事業基金會(知義里),06-2501957,老人福利,社團及據點,社區照顧關懷據點,新化區,臺南市新化區知義里171號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.33490240000003, 23.0194325]",
202103081205047,臺南市白河區虎山社區發展協會,0933006941,老人福利,學習成長,長青學苑,白河區,臺南市白河區虎山里木屐寮28-5號,提供高齡者進修及休閒所開設之短期課程,"[120.4522515, 23.3516371]",
2017101716313061,臺南市永康區中華社區發展協會,06-3135585,老人福利,社團及據點,社區照顧關懷據點,永康區,台南市永康區忠勇街51號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.23809000000006, 23.0007696]",http://sixstar.moc.gov.tw/blog/day365711
201710231703280,衛生福利部嘉南療養院附設精神護理之家,06-2795019 *2102*1088 06-2795019分機1084 ,老人福利,長期照顧,喘息服務單位,仁德區,717臺南市仁德區仁德里029鄰裕忠路539號,喘息服務,"[120.988108, 24.778289]",http://www.cnpc.mohw.gov.tw/index.php?func=remark_medical_detl&pid=2&iid=20
201710231703284,高雄榮民總醫院臺南分院附設護理之家,06-3125101  分機1318.1319,老人福利,長期照顧,喘息服務單位,永康區,710臺南市永康區復興里001鄰復興路427號(復健大樓1樓；醫療大樓6-7樓),喘息服務,"[120.24021960000005, 22.9972963]",http://www.vhyk.gov.tw/
201710231703286,美佑護理之家,06-2607608,老人福利,長期照顧,喘息服務單位,東區,701臺南市東區崇成里016鄰崇明十八街5號1-4樓(機構喘息)/701臺南市東區崇文里013鄰崇德十九街39號1-2樓(日間喘息),喘息服務,"[120.22893520000002, 22.9683487]",https://zh-tw.facebook.com/%E7%BE%8E%E4%BD%91%E8%AD%B7%E7%90%86%E4%B9%8B%E5%AE%B6-1288303467886028/
120190619171316,臺南市鹽水區三明里辦公處,06-6527366,老人福利,社團及據點,社區照顧關懷據點,鹽水區,臺南市鹽水區三明里舊營116號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.25716069999999, 23.2991959]",
120190620082651,台南市南廠長壽會,06-2260691,老人福利,長期照顧,C級巷弄長照站,中西區,臺南市中西區南廠里郡西路35號,關懷訪視、電話問安、共餐服務、健康促進、預防及延緩失能,"[120.194075, 22.989445]",
120210514142100,臺南市南區白雪社區發展協會,06-2652156,老人福利,社團及據點,社區照顧關懷據點,南區,臺南市南區鹽埕路157號,關懷訪視、電話問安、健康促進,"[120.1884031, 22.9684561]",
120210601090635,吉安醫療社團法人附設護理之家,06-6025556,老人福利,長期照顧,喘息服務單位,關廟區,718臺南市關廟區花園里016鄰中正路435號3-5樓,喘息服務,"[120.3444918, 22.9669972]",
2017101716313063,臺南市永康區鹽洲社區發展協會,06-2540427,老人福利,社團及據點,社區照顧關懷據點,永康區,台南市永康區鹽行路100巷40弄16號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.23364600000002, 23.0444051]",http://sixstar.moc.gov.tw/blog/A78900338/communityAction.do?method=doCommunityView
2017101716313068,臺南市玉井區玉井里辦公處,06-5749711,老人福利,社團及據點,社區照顧關懷據點,玉井區,臺南市玉井區玉田里中正路7號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.45933000000002, 23.1221042]",http://sixstar.moc.gov.tw/blog/amy930406
2017101716313069,臺南市玉井區玉田里辦公處,06-5744763,老人福利,社團及據點,社區照顧關懷據點,玉井區,臺南市玉井區玉田里中正路7號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.45933000000002, 23.1221042]",
2017101716313070,臺南市玉井區竹圍里辦公處,06-5742892,老人福利,社團及據點,社區照顧關懷據點,玉井區,臺南市玉井區竹圍里武成街155巷7號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.47452399999997, 23.132535]",http://sixstar.moc.gov.tw/blog/54785478
2017101716313071,臺南市玉井區沙田里辦公處,06-5749731,老人福利,社團及據點,社區照顧關懷據點,玉井區,臺南市玉井區沙田里33-3號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.35180209999999, 23.1655074]",
2017101716313072,臺南市玉井區望明里辦公處,06-5742458,老人福利,社團及據點,社區照顧關懷據點,玉井區,臺南市玉井區望明里76號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.44440459999998, 23.1035437]",http://sixstar.moc.gov.tw/blog/R102370779
2017101716313073,臺南市玉井區豐里里辦公處,06-5745724,老人福利,社團及據點,社區照顧關懷據點,玉井區,臺南市玉井區豐里里59-10號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.4415242, 23.1389991]",
2017101716313074,臺南市白河區大竹社區發展協會,06-6830968,老人福利,社團及據點,社區照顧關懷據點,白河區,臺南市白河區大竹里大排竹3號,關懷訪視、電話問安、健康促進、共餐服務、預防延緩失能,"[120.414534, 23.367733]",http://sixstar.moc.gov.tw/blog/daju851115
120190221140834,臺南市東區東光社區發展協會,06-2742032,老人福利,社團及據點,社區照顧關懷據點,東區,臺南市東區東光里東光路一段39-1號,關懷訪視、電話問安、健康促進,"[120.23079, 22.991558]",
